player_api_id,date,overall_rating,potential,preferred_foot,attacking_work_rate,defensive_work_rate,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,free_kick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,marking,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes
32637,2007-08-30,72.0,76.0,right,,_0,42.0,74.0,39.0,57.0,,76.0,,42.0,35.0,71.0,81.0,84.0,,52.0,,68.0,,61.0,53.0,52.0,41.0,52.0,49.0,,47.0,22.0,27.0,,7.0,20.0,35.0,20.0,20.0
32637,2007-02-22,59.0,70.0,right,,_0,42.0,65.0,39.0,57.0,,54.0,,47.0,35.0,55.0,63.0,65.0,,52.0,,55.0,,57.0,52.0,44.0,41.0,52.0,49.0,,47.0,22.0,27.0,,7.0,6.0,35.0,7.0,4.0
563215,2016-04-28,66.0,77.0,left,medium,medium,42.0,30.0,61.0,59.0,37.0,47.0,41.0,32.0,67.0,50.0,67.0,69.0,46.0,59.0,64.0,42.0,76.0,72.0,68.0,24.0,72.0,57.0,30.0,33.0,41.0,67.0,73.0,70.0,12.0,7.0,7.0,7.0,8.0
563215,2016-04-07,65.0,77.0,left,medium,medium,42.0,30.0,61.0,59.0,37.0,47.0,41.0,32.0,44.0,50.0,62.0,64.0,46.0,59.0,64.0,42.0,76.0,72.0,68.0,24.0,59.0,62.0,30.0,33.0,41.0,67.0,73.0,70.0,12.0,7.0,7.0,7.0,8.0
563215,2016-01-28,64.0,76.0,left,medium,medium,42.0,30.0,61.0,59.0,37.0,47.0,41.0,32.0,44.0,50.0,59.0,60.0,46.0,51.0,64.0,42.0,76.0,68.0,58.0,24.0,59.0,62.0,30.0,33.0,41.0,67.0,73.0,70.0,12.0,7.0,7.0,7.0,8.0
563215,2015-09-21,64.0,72.0,left,medium,medium,42.0,30.0,61.0,59.0,37.0,47.0,41.0,32.0,44.0,50.0,59.0,60.0,46.0,51.0,64.0,42.0,76.0,68.0,58.0,24.0,59.0,62.0,30.0,33.0,41.0,67.0,73.0,70.0,12.0,7.0,7.0,7.0,8.0
563215,2015-07-03,62.0,70.0,left,medium,medium,41.0,29.0,60.0,58.0,36.0,46.0,40.0,31.0,43.0,49.0,59.0,64.0,46.0,50.0,64.0,41.0,73.0,68.0,55.0,23.0,58.0,61.0,29.0,32.0,40.0,64.0,70.0,67.0,11.0,6.0,6.0,6.0,7.0
563215,2015-06-12,62.0,70.0,left,medium,medium,41.0,29.0,60.0,58.0,36.0,46.0,40.0,31.0,43.0,49.0,59.0,64.0,46.0,50.0,64.0,41.0,73.0,68.0,55.0,23.0,58.0,61.0,29.0,32.0,40.0,64.0,70.0,67.0,11.0,6.0,6.0,6.0,7.0
563215,2015-01-23,62.0,70.0,left,medium,medium,41.0,29.0,60.0,58.0,36.0,46.0,40.0,31.0,43.0,49.0,59.0,64.0,46.0,50.0,64.0,41.0,73.0,68.0,55.0,23.0,58.0,61.0,29.0,32.0,40.0,64.0,70.0,67.0,11.0,6.0,6.0,6.0,7.0
563215,2014-11-14,62.0,70.0,left,medium,medium,41.0,29.0,60.0,58.0,36.0,46.0,40.0,31.0,43.0,49.0,59.0,64.0,46.0,50.0,64.0,41.0,73.0,68.0,55.0,23.0,58.0,61.0,29.0,32.0,40.0,64.0,70.0,67.0,11.0,6.0,6.0,6.0,7.0
563215,2014-10-10,62.0,70.0,left,medium,medium,41.0,29.0,60.0,58.0,36.0,46.0,40.0,31.0,43.0,49.0,59.0,64.0,46.0,50.0,64.0,41.0,73.0,68.0,55.0,23.0,58.0,61.0,29.0,32.0,40.0,64.0,70.0,67.0,11.0,6.0,6.0,6.0,7.0
563215,2007-02-22,62.0,70.0,left,medium,medium,41.0,29.0,60.0,58.0,36.0,46.0,40.0,31.0,43.0,49.0,59.0,64.0,46.0,50.0,64.0,41.0,73.0,68.0,55.0,23.0,58.0,61.0,29.0,32.0,40.0,64.0,70.0,67.0,11.0,6.0,6.0,6.0,7.0
41093,2016-04-21,70.0,70.0,right,medium,medium,62.0,63.0,60.0,77.0,62.0,75.0,66.0,49.0,74.0,75.0,73.0,69.0,76.0,68.0,69.0,66.0,51.0,61.0,63.0,61.0,56.0,64.0,57.0,72.0,48.0,63.0,64.0,61.0,8.0,14.0,15.0,11.0,9.0
41093,2016-01-21,70.0,70.0,right,medium,medium,62.0,63.0,60.0,77.0,62.0,75.0,66.0,49.0,74.0,75.0,73.0,69.0,76.0,68.0,69.0,66.0,51.0,61.0,63.0,61.0,56.0,64.0,57.0,72.0,48.0,67.0,64.0,61.0,8.0,14.0,15.0,11.0,9.0
41093,2015-12-24,70.0,71.0,right,medium,medium,62.0,63.0,60.0,77.0,62.0,75.0,66.0,49.0,74.0,75.0,73.0,69.0,76.0,68.0,69.0,66.0,51.0,61.0,63.0,61.0,56.0,64.0,57.0,72.0,48.0,67.0,64.0,61.0,8.0,14.0,15.0,11.0,9.0
41093,2015-11-06,71.0,72.0,right,medium,medium,62.0,63.0,60.0,77.0,62.0,77.0,66.0,49.0,74.0,78.0,73.0,69.0,76.0,68.0,69.0,66.0,51.0,61.0,63.0,61.0,56.0,64.0,57.0,72.0,48.0,67.0,64.0,61.0,8.0,14.0,15.0,11.0,9.0
41093,2015-10-16,71.0,73.0,right,medium,medium,62.0,63.0,60.0,77.0,62.0,77.0,66.0,49.0,74.0,78.0,73.0,69.0,76.0,68.0,69.0,66.0,51.0,61.0,63.0,61.0,56.0,64.0,57.0,72.0,48.0,67.0,64.0,61.0,8.0,14.0,15.0,11.0,9.0
41093,2015-09-21,71.0,74.0,right,medium,medium,62.0,63.0,60.0,77.0,62.0,77.0,66.0,49.0,74.0,78.0,73.0,69.0,76.0,68.0,69.0,66.0,51.0,61.0,63.0,61.0,56.0,64.0,57.0,72.0,48.0,67.0,64.0,61.0,8.0,14.0,15.0,11.0,9.0
41093,2015-05-29,70.0,73.0,right,medium,medium,61.0,62.0,59.0,76.0,61.0,76.0,65.0,48.0,73.0,77.0,75.0,73.0,77.0,67.0,69.0,65.0,55.0,66.0,62.0,60.0,55.0,63.0,56.0,71.0,47.0,66.0,63.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2015-03-06,70.0,73.0,right,medium,medium,61.0,62.0,59.0,76.0,61.0,76.0,65.0,48.0,73.0,77.0,75.0,73.0,77.0,67.0,69.0,65.0,55.0,66.0,62.0,60.0,55.0,63.0,56.0,71.0,47.0,66.0,63.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2014-12-12,70.0,74.0,right,medium,medium,61.0,62.0,59.0,76.0,61.0,76.0,65.0,48.0,73.0,77.0,75.0,73.0,77.0,67.0,69.0,65.0,55.0,66.0,62.0,60.0,55.0,63.0,56.0,71.0,47.0,66.0,63.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2014-09-18,70.0,75.0,right,medium,medium,61.0,62.0,59.0,76.0,61.0,76.0,65.0,48.0,73.0,77.0,75.0,73.0,77.0,67.0,69.0,65.0,55.0,66.0,62.0,60.0,55.0,63.0,56.0,71.0,47.0,66.0,63.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2014-05-16,70.0,73.0,right,medium,medium,61.0,62.0,59.0,76.0,61.0,76.0,65.0,48.0,73.0,77.0,75.0,73.0,77.0,69.0,69.0,65.0,55.0,71.0,64.0,60.0,55.0,63.0,56.0,71.0,47.0,68.0,63.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2014-05-09,68.0,73.0,right,medium,medium,61.0,62.0,59.0,75.0,61.0,74.0,65.0,48.0,70.0,76.0,75.0,73.0,77.0,66.0,69.0,65.0,55.0,71.0,64.0,60.0,55.0,60.0,54.0,69.0,47.0,66.0,63.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2013-11-08,68.0,73.0,right,medium,medium,61.0,62.0,59.0,73.0,61.0,74.0,65.0,48.0,67.0,76.0,75.0,73.0,77.0,66.0,69.0,65.0,55.0,71.0,64.0,60.0,55.0,60.0,54.0,68.0,47.0,63.0,63.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2013-11-01,66.0,73.0,right,medium,medium,61.0,60.0,59.0,72.0,62.0,74.0,65.0,43.0,66.0,76.0,75.0,73.0,77.0,66.0,66.0,61.0,54.0,63.0,63.0,58.0,48.0,54.0,54.0,67.0,46.0,61.0,61.0,59.0,7.0,13.0,14.0,10.0,8.0
41093,2013-09-20,67.0,73.0,right,medium,medium,61.0,60.0,59.0,69.0,62.0,72.0,65.0,43.0,63.0,75.0,75.0,73.0,77.0,66.0,66.0,61.0,54.0,62.0,62.0,58.0,48.0,54.0,54.0,64.0,46.0,58.0,61.0,59.0,7.0,13.0,14.0,10.0,8.0
41093,2013-05-24,67.0,73.0,right,medium,medium,61.0,60.0,59.0,69.0,62.0,72.0,65.0,43.0,63.0,73.0,75.0,73.0,77.0,63.0,66.0,61.0,54.0,62.0,62.0,58.0,48.0,52.0,54.0,64.0,46.0,56.0,58.0,59.0,7.0,13.0,14.0,10.0,8.0
41093,2013-04-12,67.0,73.0,right,medium,medium,61.0,62.0,60.0,70.0,62.0,73.0,65.0,43.0,63.0,73.0,75.0,73.0,77.0,63.0,66.0,61.0,54.0,62.0,62.0,60.0,53.0,54.0,54.0,67.0,46.0,56.0,58.0,59.0,7.0,13.0,14.0,10.0,8.0
41093,2013-02-15,68.0,73.0,right,medium,medium,61.0,64.0,64.0,73.0,62.0,73.0,71.0,43.0,63.0,74.0,77.0,75.0,79.0,63.0,66.0,61.0,54.0,62.0,62.0,61.0,67.0,56.0,54.0,70.0,46.0,58.0,56.0,60.0,7.0,13.0,14.0,10.0,8.0
41093,2012-08-31,69.0,73.0,right,medium,high,61.0,64.0,64.0,74.0,62.0,74.0,72.0,43.0,63.0,76.0,80.0,75.0,79.0,63.0,66.0,65.0,54.0,62.0,62.0,61.0,67.0,59.0,54.0,70.0,46.0,63.0,65.0,62.0,7.0,13.0,14.0,10.0,8.0
41093,2011-08-30,67.0,76.0,right,medium,medium,61.0,49.0,66.0,74.0,62.0,70.0,65.0,43.0,63.0,72.0,70.0,73.0,74.0,70.0,62.0,65.0,54.0,62.0,66.0,61.0,67.0,44.0,54.0,68.0,46.0,64.0,69.0,57.0,7.0,13.0,14.0,10.0,8.0
41093,2010-08-30,67.0,82.0,right,medium,medium,61.0,49.0,66.0,74.0,62.0,70.0,65.0,43.0,63.0,72.0,71.0,72.0,69.0,70.0,70.0,65.0,62.0,58.0,66.0,61.0,67.0,44.0,54.0,68.0,46.0,64.0,69.0,57.0,7.0,13.0,14.0,10.0,8.0
41093,2009-08-30,68.0,82.0,right,medium,medium,61.0,49.0,66.0,74.0,62.0,70.0,65.0,43.0,63.0,72.0,71.0,72.0,69.0,70.0,70.0,65.0,62.0,58.0,66.0,61.0,67.0,67.0,68.0,68.0,70.0,64.0,69.0,57.0,2.0,21.0,63.0,21.0,21.0
41093,2009-02-22,66.0,82.0,right,medium,medium,55.0,50.0,66.0,73.0,62.0,69.0,65.0,43.0,63.0,71.0,70.0,72.0,69.0,70.0,70.0,63.0,62.0,50.0,68.0,61.0,72.0,67.0,68.0,68.0,70.0,70.0,72.0,57.0,2.0,21.0,63.0,21.0,21.0
41093,2008-08-30,53.0,74.0,right,medium,medium,41.0,50.0,48.0,62.0,62.0,54.0,65.0,43.0,53.0,55.0,62.0,61.0,69.0,47.0,70.0,56.0,62.0,45.0,41.0,47.0,36.0,44.0,47.0,68.0,48.0,32.0,26.0,57.0,2.0,21.0,53.0,21.0,21.0
41093,2007-02-22,53.0,74.0,right,medium,medium,41.0,50.0,48.0,62.0,62.0,54.0,65.0,43.0,53.0,55.0,62.0,61.0,69.0,47.0,70.0,56.0,62.0,45.0,41.0,47.0,36.0,44.0,47.0,68.0,48.0,32.0,26.0,57.0,2.0,21.0,53.0,21.0,21.0
564712,2016-03-10,64.0,70.0,right,medium,medium,35.0,30.0,56.0,57.0,32.0,36.0,27.0,30.0,33.0,52.0,54.0,49.0,47.0,56.0,25.0,41.0,33.0,52.0,95.0,27.0,49.0,59.0,28.0,31.0,47.0,65.0,71.0,66.0,9.0,11.0,13.0,12.0,15.0
564712,2015-09-21,64.0,70.0,right,medium,medium,35.0,30.0,56.0,57.0,32.0,36.0,27.0,30.0,33.0,52.0,59.0,49.0,47.0,56.0,25.0,41.0,33.0,52.0,95.0,27.0,49.0,59.0,28.0,31.0,47.0,65.0,71.0,66.0,9.0,11.0,13.0,12.0,15.0
564712,2015-01-23,63.0,69.0,right,medium,medium,34.0,29.0,55.0,56.0,31.0,35.0,26.0,29.0,32.0,51.0,59.0,71.0,47.0,55.0,25.0,40.0,65.0,52.0,95.0,26.0,48.0,58.0,27.0,30.0,46.0,62.0,68.0,63.0,8.0,10.0,12.0,11.0,14.0
564712,2015-01-16,63.0,66.0,right,medium,medium,34.0,29.0,55.0,56.0,31.0,35.0,26.0,29.0,32.0,51.0,59.0,71.0,47.0,55.0,25.0,40.0,65.0,52.0,95.0,26.0,48.0,58.0,27.0,30.0,46.0,62.0,68.0,63.0,8.0,10.0,12.0,11.0,14.0
564712,2014-10-24,63.0,66.0,right,medium,medium,34.0,29.0,55.0,56.0,31.0,35.0,26.0,29.0,32.0,51.0,59.0,71.0,47.0,55.0,25.0,40.0,65.0,52.0,95.0,26.0,48.0,58.0,27.0,30.0,46.0,62.0,68.0,63.0,8.0,10.0,12.0,11.0,14.0
564712,2014-09-18,63.0,66.0,right,medium,medium,34.0,29.0,55.0,56.0,31.0,35.0,26.0,29.0,32.0,51.0,59.0,71.0,47.0,55.0,25.0,40.0,65.0,52.0,95.0,26.0,48.0,58.0,27.0,30.0,46.0,62.0,68.0,63.0,8.0,10.0,12.0,11.0,14.0
564712,2007-02-22,63.0,66.0,right,medium,medium,34.0,29.0,55.0,56.0,31.0,35.0,26.0,29.0,32.0,51.0,59.0,71.0,47.0,55.0,25.0,40.0,65.0,52.0,95.0,26.0,48.0,58.0,27.0,30.0,46.0,62.0,68.0,63.0,8.0,10.0,12.0,11.0,14.0
67334,2016-01-21,72.0,73.0,left,medium,medium,67.0,70.0,50.0,71.0,46.0,74.0,55.0,53.0,59.0,73.0,84.0,88.0,74.0,62.0,62.0,71.0,71.0,77.0,67.0,53.0,64.0,44.0,68.0,64.0,53.0,42.0,47.0,43.0,12.0,15.0,14.0,11.0,6.0
67334,2015-11-06,72.0,73.0,left,medium,medium,67.0,70.0,50.0,71.0,46.0,74.0,55.0,53.0,59.0,73.0,84.0,88.0,74.0,62.0,62.0,71.0,71.0,77.0,67.0,53.0,64.0,44.0,68.0,64.0,53.0,42.0,47.0,43.0,12.0,15.0,14.0,11.0,6.0
67334,2015-10-16,72.0,76.0,left,medium,medium,67.0,70.0,50.0,71.0,46.0,74.0,55.0,53.0,59.0,73.0,84.0,88.0,74.0,62.0,62.0,71.0,71.0,77.0,67.0,53.0,64.0,44.0,68.0,64.0,53.0,42.0,47.0,43.0,12.0,15.0,14.0,11.0,6.0
67334,2015-09-21,72.0,76.0,left,medium,medium,67.0,70.0,50.0,71.0,46.0,74.0,55.0,53.0,59.0,73.0,84.0,88.0,75.0,62.0,62.0,71.0,71.0,78.0,68.0,53.0,64.0,44.0,68.0,64.0,53.0,42.0,47.0,43.0,12.0,15.0,14.0,11.0,6.0
67334,2015-01-09,67.0,72.0,left,medium,medium,66.0,65.0,49.0,68.0,45.0,69.0,54.0,52.0,58.0,70.0,79.0,79.0,75.0,57.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,62.0,55.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2014-12-12,67.0,72.0,left,medium,medium,66.0,65.0,49.0,68.0,45.0,69.0,54.0,52.0,58.0,70.0,79.0,79.0,75.0,57.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,62.0,55.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2014-11-28,66.0,72.0,left,medium,medium,65.0,65.0,49.0,67.0,45.0,68.0,54.0,52.0,57.0,69.0,78.0,78.0,75.0,55.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,58.0,53.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2014-11-26,63.0,66.0,left,medium,medium,63.0,65.0,49.0,65.0,45.0,62.0,54.0,52.0,54.0,67.0,78.0,78.0,75.0,53.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,56.0,51.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2014-11-07,63.0,66.0,left,medium,medium,63.0,25.0,49.0,65.0,45.0,62.0,54.0,52.0,54.0,67.0,78.0,78.0,75.0,53.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,56.0,51.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2014-09-18,63.0,66.0,left,medium,medium,63.0,25.0,49.0,65.0,45.0,62.0,54.0,52.0,54.0,67.0,78.0,78.0,75.0,53.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,56.0,51.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2013-05-17,63.0,66.0,left,medium,medium,63.0,25.0,49.0,65.0,45.0,62.0,54.0,52.0,54.0,67.0,78.0,78.0,75.0,53.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,56.0,51.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2013-04-19,63.0,66.0,left,medium,medium,63.0,25.0,49.0,65.0,45.0,62.0,54.0,52.0,54.0,67.0,78.0,78.0,75.0,53.0,62.0,54.0,69.0,78.0,76.0,43.0,63.0,43.0,56.0,51.0,52.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2013-02-22,63.0,70.0,left,medium,medium,63.0,25.0,49.0,65.0,45.0,62.0,54.0,52.0,49.0,67.0,78.0,78.0,70.0,53.0,62.0,54.0,69.0,78.0,71.0,43.0,63.0,43.0,56.0,51.0,49.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2013-02-15,63.0,70.0,left,medium,medium,63.0,25.0,49.0,65.0,45.0,62.0,54.0,52.0,49.0,67.0,78.0,78.0,70.0,53.0,62.0,54.0,69.0,78.0,71.0,43.0,63.0,43.0,56.0,51.0,49.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2012-02-22,63.0,70.0,left,medium,medium,63.0,25.0,49.0,65.0,45.0,62.0,54.0,52.0,49.0,67.0,78.0,78.0,70.0,53.0,62.0,54.0,69.0,78.0,71.0,43.0,63.0,43.0,56.0,51.0,49.0,52.0,55.0,42.0,11.0,14.0,13.0,10.0,5.0
67334,2011-08-30,66.0,70.0,left,medium,medium,63.0,47.0,49.0,71.0,45.0,64.0,54.0,52.0,61.0,68.0,74.0,69.0,69.0,59.0,62.0,62.0,70.0,81.0,60.0,46.0,59.0,43.0,56.0,57.0,49.0,54.0,59.0,55.0,11.0,14.0,13.0,10.0,5.0
67334,2011-02-22,58.0,65.0,left,medium,medium,52.0,48.0,50.0,62.0,46.0,59.0,42.0,53.0,54.0,64.0,69.0,68.0,65.0,60.0,60.0,63.0,62.0,67.0,49.0,47.0,60.0,28.0,39.0,47.0,50.0,55.0,60.0,56.0,11.0,14.0,13.0,10.0,5.0
67334,2010-08-30,58.0,59.0,left,medium,medium,52.0,48.0,50.0,62.0,46.0,59.0,42.0,53.0,54.0,64.0,69.0,68.0,65.0,60.0,60.0,63.0,62.0,67.0,49.0,47.0,60.0,28.0,39.0,47.0,50.0,55.0,60.0,56.0,11.0,14.0,13.0,10.0,5.0
67334,2010-02-22,54.0,55.0,left,medium,medium,49.0,45.0,48.0,60.0,46.0,52.0,42.0,52.0,52.0,62.0,61.0,58.0,65.0,54.0,60.0,60.0,62.0,42.0,38.0,43.0,57.0,56.0,63.0,47.0,43.0,52.0,57.0,56.0,8.0,22.0,52.0,22.0,22.0
67334,2009-08-30,55.0,56.0,left,medium,medium,50.0,46.0,49.0,61.0,46.0,53.0,42.0,53.0,53.0,63.0,62.0,59.0,65.0,55.0,60.0,61.0,62.0,43.0,39.0,44.0,58.0,57.0,64.0,47.0,44.0,53.0,58.0,56.0,8.0,22.0,53.0,22.0,22.0
67334,2008-08-30,49.0,59.0,left,medium,medium,38.0,38.0,46.0,49.0,46.0,48.0,42.0,56.0,43.0,51.0,61.0,62.0,65.0,56.0,60.0,55.0,62.0,46.0,42.0,47.0,61.0,40.0,46.0,47.0,47.0,43.0,46.0,56.0,8.0,22.0,43.0,22.0,22.0
67334,2007-02-22,49.0,59.0,left,medium,medium,38.0,38.0,46.0,49.0,46.0,48.0,42.0,56.0,43.0,51.0,61.0,62.0,65.0,56.0,60.0,55.0,62.0,46.0,42.0,47.0,61.0,40.0,46.0,47.0,47.0,43.0,46.0,56.0,8.0,22.0,43.0,22.0,22.0
173955,2016-04-21,72.0,73.0,left,medium,medium,69.0,72.0,64.0,69.0,63.0,76.0,69.0,49.0,64.0,73.0,85.0,84.0,78.0,65.0,74.0,76.0,71.0,72.0,70.0,70.0,68.0,26.0,71.0,74.0,52.0,20.0,29.0,27.0,11.0,16.0,13.0,12.0,16.0
173955,2016-02-25,72.0,74.0,left,high,medium,69.0,72.0,64.0,69.0,63.0,76.0,69.0,49.0,64.0,73.0,85.0,84.0,78.0,65.0,74.0,76.0,71.0,72.0,70.0,70.0,68.0,26.0,71.0,74.0,52.0,20.0,29.0,27.0,11.0,16.0,13.0,12.0,16.0
173955,2016-01-28,72.0,76.0,left,high,medium,69.0,72.0,64.0,69.0,63.0,76.0,69.0,49.0,64.0,73.0,85.0,84.0,78.0,65.0,74.0,76.0,71.0,72.0,70.0,70.0,68.0,26.0,71.0,74.0,52.0,20.0,29.0,27.0,11.0,16.0,13.0,12.0,16.0
173955,2016-01-07,71.0,75.0,left,high,medium,69.0,72.0,64.0,69.0,63.0,76.0,69.0,49.0,64.0,73.0,78.0,79.0,77.0,65.0,74.0,76.0,71.0,72.0,70.0,70.0,68.0,26.0,71.0,74.0,52.0,20.0,29.0,27.0,11.0,16.0,13.0,12.0,16.0
173955,2015-10-30,70.0,74.0,left,high,medium,69.0,72.0,64.0,69.0,59.0,75.0,69.0,49.0,64.0,72.0,78.0,79.0,77.0,64.0,74.0,72.0,71.0,71.0,69.0,70.0,67.0,26.0,70.0,74.0,52.0,20.0,29.0,27.0,11.0,16.0,13.0,12.0,16.0
173955,2015-10-09,70.0,74.0,left,high,medium,69.0,71.0,64.0,69.0,59.0,73.0,69.0,49.0,64.0,72.0,78.0,79.0,77.0,64.0,74.0,72.0,71.0,71.0,68.0,70.0,67.0,26.0,70.0,74.0,52.0,20.0,14.0,14.0,11.0,16.0,13.0,12.0,16.0
173955,2015-09-21,71.0,75.0,left,medium,medium,69.0,69.0,64.0,69.0,57.0,73.0,69.0,49.0,64.0,72.0,76.0,79.0,77.0,64.0,74.0,72.0,71.0,66.0,65.0,70.0,63.0,26.0,68.0,74.0,52.0,20.0,14.0,14.0,11.0,16.0,13.0,12.0,16.0
173955,2015-04-10,68.0,72.0,left,medium,medium,67.0,68.0,63.0,66.0,56.0,71.0,68.0,48.0,63.0,70.0,79.0,81.0,75.0,60.0,74.0,71.0,71.0,70.0,67.0,69.0,62.0,25.0,57.0,68.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2015-02-27,69.0,73.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,81.0,81.0,77.0,71.0,74.0,71.0,75.0,70.0,68.0,69.0,62.0,27.0,57.0,67.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2014-09-18,69.0,73.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,81.0,81.0,77.0,71.0,74.0,71.0,75.0,70.0,68.0,69.0,62.0,27.0,57.0,67.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2014-07-18,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2014-04-04,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2014-02-07,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2014-01-10,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2013-09-20,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,25.0,25.0,25.0,10.0,15.0,12.0,11.0,15.0
173955,2013-03-15,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,19.0,13.0,13.0,10.0,15.0,12.0,11.0,15.0
173955,2012-08-31,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,19.0,13.0,13.0,10.0,15.0,12.0,11.0,15.0
173955,2012-02-22,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,19.0,13.0,13.0,10.0,15.0,12.0,11.0,15.0
173955,2011-08-30,69.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,78.0,81.0,73.0,71.0,74.0,71.0,70.0,67.0,67.0,69.0,62.0,27.0,57.0,67.0,51.0,19.0,13.0,13.0,10.0,15.0,12.0,11.0,15.0
173955,2011-02-22,70.0,75.0,left,medium,medium,67.0,68.0,67.0,69.0,56.0,71.0,68.0,48.0,63.0,70.0,77.0,76.0,73.0,71.0,74.0,71.0,71.0,72.0,73.0,69.0,62.0,27.0,57.0,67.0,51.0,19.0,13.0,13.0,10.0,15.0,12.0,11.0,15.0
173955,2010-08-30,60.0,75.0,left,medium,medium,45.0,52.0,57.0,43.0,56.0,60.0,49.0,48.0,51.0,49.0,76.0,77.0,73.0,64.0,65.0,63.0,62.0,62.0,65.0,62.0,62.0,27.0,57.0,42.0,51.0,19.0,13.0,13.0,10.0,15.0,12.0,11.0,15.0
